Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20200305;15;23000;22218,450
20200305;16;22300;22124,500
20200305;17;22300;22133,900
20200305;18;23600;22821,488
20200305;19;24000;23854,175
20200305;20;24000;23886,388
20200305;21;23400;23279,188
20200305;22;21800;21767,838
20200305;23;20300;20143,638
20200305;24;19000;18770,025
20200306;1;17000;17842,863
20200306;2;16500;17343,438
20200306;3;16200;16924,213
20200306;4;16200;17025,188
20200306;5;16700;17341,288
20200306;6;18100;18110,275
20200306;7;21200;20189,675
20200306;8;22500;22288,938
20200306;9;23100;23376,488
20200306;10;23100;23534,375
20200306;11;22900;23204,738
20200306;12;22900;23498,550
20200306;13;23100;23568,888
20200306;14;23100;23538,175
20200306;15;22800;23154,800
20200306;16;22400;23029,600
20200306;17;22200;22916,900
20200306;18;23300;23332,688
20200306;19;23600;23978,488
20200306;20;23600;23842,925
20200306;21;22900;23179,600
20200306;22;21400;21509,538
20200306;23;19700;19989,475
20200306;24;18300;18713,500
20200307;1;17300;17573,475
20200307;2;16700;17042,538
20200307;3;16250;16702,038
20200307;4;16250;16585,588
20200307;5;16350;16609,275
20200307;6;16450;16652,813
20200307;7;17800;17126,575
20200307;8;19100;18406,388
20200307;9;20100;19528,075
20200307;10;20400;20301,063
20200307;11;20550;20587,338
20200307;12;20600;20895,150
20200307;13;20450;20904,225
20200307;14;20250;20824,263
20200307;15;19750;20258,650
20200307;16;19250;19875,463
20200307;17;19450;19675,050
20200307;18;20650;20133,325
20200307;19;20900;20832,450
20200307;20;20900;20594,038
20200307;21;20200;19972,075
20200307;22;19000;18806,588
20200307;23;17800;17753,300
20200307;24;16700;16731,625
20200308;1;15600;15726,275
20200308;2;14850;15091,650
20200308;3;14450;14770,775
20200308;4;14350;14660,088
20200308;5;14450;14774,475
20200308;6;14450;14756,388
20200308;7;14900;14767,300
20200308;8;15700;15447,575
20200308;9;16800;16376,438
20200308;10;17300;17076,600
20200308;11;17600;17246,000
20200308;12;17600;17332,400
20200308;13;17700;17482,200
20200308;14;17700;17537,138
20200308;15;17300;17205,475
20200308;16;16750;16854,638
20200308;17;16950;16919,763
20200308;18;18600;17599,613
20200308;19;19500;19087,813
20200308;20;19500;19287,450
20200308;21;19100;19088,763
20200308;22;18100;18290,088
20200308;23;17400;17584,163
20200308;24;16450;16603,263
20200309;1;15500;15754,013
20200309;2;15150;15401,538
20200309;3;14800;15224,988
20200309;4;14950;15231,600
20200309;5;15800;15777,725
20200309;6;17600;16830,950
20200309;7;20900;19517,713
20200309;8;22600;21745,163
20200309;9;23250;22633,213
20200309;10;23250;22703,625
20200309;11;23050;22399,575
20200309;12;23100;22675,663
20200309;13;23200;22695,525
20200309;14;23350;22826,150
20200309;15;22900;22385,525
20200309;16;22300;22359,088
20200309;17;22400;22220,725
20200309;18;23600;22771,725
20200309;19;24200;23835,575
20200309;20;24150;23937,325
20200309;21;23400;23299,813
20200309;22;21900;21620,938
20200309;23;20100;19986,475
20200309;24;18800;18663,425
20200310;1;17200;17644,063
20200310;2;16500;17008,625
20200310;3;16200;16752,163
20200310;4;16400;16857,125
20200310;5;16800;17196,425
20200310;6;18200;17946,488
20200310;7;21300;20093,963
20200310;8;22750;22111,250
20200310;9;23200;22969,100
20200310;10;23100;22816,200
20200310;11;22950;22283,613
20200310;12;23000;22423,025
20200310;13;23200;22469,938
20200310;14;23200;22578,938
20200310;15;22750;22212,838
20200310;16;22300;22256,463
20200310;17;22350;22252,488
20200310;18;23400;22781,800
20200310;19;23900;23880,400
20200310;20;24000;23840,088
20200310;21;23300;23227,325
20200310;22;21600;21598,338
20200310;23;20200;20018,863
20200310;24;18900;18695,300
20200311;1;17800;17591,275
20200311;2;17100;17029,788
20200311;3;16900;16753,038
20200311;4;17000;16873,713
20200311;5;17500;17124,675
20200311;6;18700;17776,188
20200311;7;21300;19878,363
20200311;8;22600;22011,125
20200311;9;23000;22898,563
20200311;10;23000;22898,263
20200311;11;22900;22462,888
20200311;12;22900;22439,763
20200311;13;23100;22178,938
20200311;14;23200;22019,575
20200311;15;22800;21623,550
20200311;16;22600;21571,638
20200311;17;22400;21635,075
20200311;18;23600;22120,063
20200311;19;24000;23378,388
20200311;20;24000;23528,825
20200311;21;23400;22974,625
20200311;22;21900;21571,213
20200311;23;20300;19985,138
20200311;24;18900;18691,713
20200312;1;17600;17633,263
20200312;2;16900;17053,288
20200312;3;16700;16729,188
20200312;4;16900;16731,638
20200312;5;17300;16918,063
20200312;6;18200;17452,625
20200312;7;21000;19211,025
20200312;8;22400;21177,225
20200312;9;22800;22047,138
20200312;10;22800;22239,713
20200312;11;22800;22085,100
20200312;12;22800;22410,513
20200312;13;22900;22538,575
20200312;14;23100;22541,425
20200312;15;22600;22281,425
20200312;16;22400;22005,525
20200312;17;22200;21767,050
20200312;18;23200;22161,125
20200312;19;23700;23291,250
20200312;20;23800;23417,963
20200312;21;22900;22850,038
20200312;22;21400;21463,125
20200312;23;20000;19964,025
20200312;24;18700;18694,500
20200313;1;17600;17722,463
20200313;2;17000;17173,663
20200313;3;16800;16808,600
20200313;4;17000;16890,338
20200313;5;17400;17174,888
20200313;6;18600;17665,225
20200313;7;21400;19432,075
20200313;8;22800;21341,238
20200313;9;23300;22247,613
20200313;10;23300;22284,250
20200313;11;23200;22125,813
20200313;12;23200;22645,875
20200313;13;23300;22722,063
20200313;14;23500;22610,863
20200313;15;23000;22151,813
20200313;16;22600;22016,300
20200313;17;22500;21914,613
20200313;18;23500;22180,525
20200313;19;24000;23225,663
20200313;20;24100;23225,850
20200313;21;23200;22447,650
20200313;22;21700;21023,900
20200313;23;20300;19589,538
20200313;24;19000;18406,488
20200314;1;17850;17374,088
20200314;2;17250;16695,225
20200314;3;16900;16410,575
20200314;4;16800;16491,963
20200314;5;16950;16505,038
20200314;6;17000;16323,125
20200314;7;18050;16850,050
20200314;8;19400;17837,113
20200314;9;20400;18762,700
20200314;10;20700;19390,900
20200314;11;20950;19484,975
20200314;12;20800;19548,388
20200314;13;20650;19404,750
20200314;14;20650;19258,513
20200314;15;20000;18670,600
20200314;16;19500;18552,700
20200314;17;19400;18587,388
20200314;18;20500;19124,925
20200314;19;21000;20555,563
20200314;20;21000;20537,013
20200314;21;20300;19864,988
20200314;22;19100;18784,525
20200314;23;17900;17715,150
20200314;24;16900;16678,963
20200315;1;15400;15727,325
20200315;2;14900;15191,113
20200315;3;14500;14848,025
20200315;4;14400;14794,163
20200315;5;14500;14883,725
20200315;6;14350;14839,700
20200315;7;14700;14835,113
20200315;8;15550;15236,525
20200315;9;16500;15490,200
20200315;10;17000;15877,513
20200315;11;17200;16197,963
20200315;12;17100;16246,063
20200315;13;17000;16285,450
20200315;14;17100;16326,975
20200315;15;16550;16148,413
20200315;16;16050;16140,125
20200315;17;16250;16492,450
20200315;18;18100;17219,288
20200315;19;19000;18801,050
20200315;20;18950;19026,225
20200315;21;18700;18518,513
20200315;22;17900;17974,625
20200315;23;17000;17289,813
20200315;24;16100;16337,100
20200316;1;15050;15601,325
20200316;2;14400;15290,825
20200316;3;14300;15150,388
20200316;4;14350;15143,000
20200316;5;14950;15537,388
20200316;6;16550;16223,213
20200316;7;19400;18292,800
20200316;8;21400;20428,563
20200316;9;22100;21342,113
20200316;10;22100;21476,175
20200316;11;21900;21137,688
20200316;12;21900;21379,588
20200316;13;21850;21584,150
20200316;14;21950;21630,900
20200316;15;21350;21354,238
20200316;16;20850;21186,713
20200316;17;20750;21123,975
20200316;18;21900;21313,763
20200316;19;23100;22532,413
20200316;20;23100;22791,700
20200316;21;22500;22107,050
20200316;22;21000;20640,563
20200316;23;19500;19247,950
20200316;24;18000;18046,150
20200317;1;16500;17306,163
20200317;2;15900;16861,550
20200317;3;15600;16619,313
20200317;4;15700;16719,825
20200317;5;16200;16938,900
20200317;6;17000;17251,975
20200317;7;20200;18927,513
20200317;8;21600;20776,938
20200317;9;22150;21494,250
20200317;10;22050;21502,625
20200317;11;21850;21235,050
20200317;12;21850;21421,850
20200317;13;21850;21467,663
20200317;14;21850;21483,825
20200317;15;21350;20940,888
20200317;16;21000;20646,775
20200317;17;20800;20628,013
20200317;18;21500;21044,813
20200317;19;22800;22339,925
20200317;20;22850;22528,175
20200317;21;22200;21919,363
20200317;22;20700;20396,050
20200317;23;19000;19060,138
20200317;24;17600;17926,000
20200318;1;16700;17101,575
20200318;2;16100;16567,363
20200318;3;15800;16277,288
20200318;4;15900;16228,850
20200318;5;16350;16432,900
20200318;6;17150;16722,938
20200318;7;20250;18368,800
20200318;8;21500;20282,638
20200318;9;22100;21050,838
20200318;10;22100;20948,813
20200318;11;21800;20685,938
20200318;12;21850;20913,963
20200318;13;21750;20861,513
20200318;14;21850;20834,463
20200318;15;21450;20371,900
20200318;16;21050;20279,775
20200318;17;20950;20267,638
20200318;18;22000;20713,850
20200318;19;23050;22016,688
20200318;20;23050;22440,188
20200318;21;22500;21660,913
20200318;22;21000;20328,825
20200318;23;19300;18882,875
20200318;24;17800;17820,063
20200319;1;16650;16993,363
20200319;2;16150;16415,125
20200319;3;15750;15998,938
20200319;4;16050;16026,375
20200319;5;16450;16139,125
20200319;6;17250;16485,138
20200319;7;20150;17965,663
20200319;8;21200;19827,363
20200319;9;21700;20734,263
20200319;10;21550;20984,163
20200319;11;21450;20863,938
20200319;12;21550;21182,863
20200319;13;21650;21315,713
20200319;14;21750;21329,463
20200319;15;21000;20936,388
20200319;16;20600;20658,000
20200319;17;20450;20433,038
20200319;18;21550;20595,513
20200319;19;22700;21822,163
20200319;20;22600;22190,813
20200319;21;21950;21460,688
20200319;22;20550;20106,613
20200319;23;19100;18723,888
20200319;24;17800;17741,038
20200320;1;16200;16824,738
20200320;2;15700;16182,113
20200320;3;15250;16065,363
20200320;4;15400;16031,175
20200320;5;16000;16298,550
20200320;6;16600;16504,400
20200320;7;20000;18180,225
20200320;8;21300;20160,463
20200320;9;21800;21115,550
20200320;10;21700;21261,300
20200320;11;21700;21008,150
20200320;12;21750;21296,525
20200320;13;21900;21345,475
20200320;14;22000;21476,888
20200320;15;21300;21171,125
20200320;16;20950;20851,188
20200320;17;20850;20675,000
20200320;18;21750;20797,050
20200320;19;22900;21892,325
20200320;20;22800;21959,175
20200320;21;21950;21070,550
20200320;22;20450;19694,575
20200320;23;19100;18515,500
20200320;24;17800;17458,050
20200321;1;16500;16493,175
20200321;2;15900;15905,825
20200321;3;15500;15502,725
20200321;4;15400;15504,563
20200321;5;15600;15508,088
20200321;6;15500;15150,050
20200321;7;16650;15858,725
20200321;8;18050;16839,050
20200321;9;19200;17683,913
20200321;10;19400;18536,413
20200321;11;19600;18811,275
20200321;12;19600;18986,488
20200321;13;19500;18940,038
20200321;14;19300;18787,625
20200321;15;18400;18277,038
20200321;16;18100;17801,525
20200321;17;18200;17927,288
20200321;18;18900;18209,775
20200321;19;20400;19338,913
20200321;20;20400;19603,925
20200321;21;19700;19045,500
20200321;22;18500;18035,950
20200321;23;17200;17060,613
20200321;24;16100;16153,200
20200322;1;14800;15274,763
20200322;2;14400;14713,150
20200322;3;14100;14334,125
20200322;4;14050;14216,150
20200322;5;14050;14235,650
20200322;6;13850;13899,850
20200322;7;14500;14053,800
20200322;8;15100;14564,300
20200322;9;15700;15148,963
20200322;10;16200;15598,550
20200322;11;16300;16083,913
20200322;12;16300;16356,875
20200322;13;16400;16513,250
20200322;14;16400;16662,813
20200322;15;16100;16404,038
20200322;16;15950;16163,375
20200322;17;16300;16342,175
20200322;18;17600;16760,500
20200322;19;18650;18210,638
20200322;20;18650;18786,938
20200322;21;18250;18301,288
20200322;22;17700;17421,400
20200322;23;16800;16796,038
20200322;24;16000;16081,275
20200323;1;15000;15304,363
20200323;2;14500;14918,450
20200323;3;14300;14787,800
20200323;4;14350;14816,800
20200323;5;15050;15014,038
20200323;6;16300;15295,363
20200323;7;19400;17345,875
20200323;8;20850;19319,438
20200323;9;21450;20504,113
20200323;10;21350;20617,975
20200323;11;21150;20358,888
20200323;12;21200;20632,738
20200323;13;21250;20817,075
20200323;14;21400;20966,213
20200323;15;20750;20549,875
20200323;16;20400;20309,300
20200323;17;20350;20378,338
20200323;18;20850;20620,588
20200323;19;22550;21853,463
20200323;20;22550;22344,825
20200323;21;21750;21689,925
20200323;22;20250;20344,075
20200323;23;18900;19151,088
20200323;24;17800;18080,613
20200324;1;16600;17173,675
20200324;2;16000;16631,200
20200324;3;15600;16279,388
20200324;4;15800;16314,850
20200324;5;16100;16515,550
20200324;6;16500;16627,775
20200324;7;19450;18258,888
20200324;8;21000;19957,600
20200324;9;21450;20670,488
20200324;10;21250;20764,813
20200324;11;21200;20565,175
20200324;12;21200;20770,900
20200324;13;21300;20792,125
20200324;14;21400;20781,200
20200324;15;20850;20330,775
20200324;16;20500;20170,775
20200324;17;20400;20109,988
20200324;18;21000;20441,225
20200324;19;22450;21754,738
20200324;20;22400;22276,588
20200324;21;21600;21691,788
20200324;22;20200;20374,900
20200324;23;19000;18974,188
20200324;24;17900;17936,813
20200325;1;16700;17076,388
20200325;2;16200;16553,813
20200325;3;15900;16220,900
20200325;4;16000;16216,750
20200325;5;16300;16390,488
20200325;6;16900;16371,275
20200325;7;19300;18034,525
20200325;8;20800;19764,775
20200325;9;21250;20440,188
20200325;10;21200;20404,988
20200325;11;21150;20290,638
20200325;12;21150;20345,488
20200325;13;21300;20311,975
20200325;14;21400;20347,963
20200325;15;20950;19952,600
20200325;16;20650;19845,938
20200325;17;20450;19931,925
20200325;18;21000;20226,238
20200325;19;22500;21399,538
20200325;20;22350;22000,925
20200325;21;21500;21508,863
20200325;22;20100;20189,400
20200325;23;18800;18941,175
20200325;24;17500;17830,600
20200326;1;16300;17016,563
20200326;2;15800;16380,850
20200326;3;15500;15992,513
20200326;4;15600;15931,988
20200326;5;15900;16172,563
20200326;6;16300;16188,750
20200326;7;18850;17930,475
20200326;8;20200;19768,213
20200326;9;20500;20545,813
20200326;10;20400;20613,613
20200326;11;20400;20378,063
20200326;12;20500;20468,800
20200326;13;20600;20485,200
20200326;14;20700;20558,088
20200326;15;20100;20148,063
20200326;16;19850;20044,675
20200326;17;19700;19892,225
20200326;18;20500;20003,538
20200326;19;22000;21133,763
20200326;20;21900;21662,075
20200326;21;21200;21012,000
20200326;22;19700;19741,563
20200326;23;18400;18517,900
20200326;24;17300;17363,663
20200327;1;16750;16486,500
20200327;2;16150;16018,400
20200327;3;15800;15759,313
20200327;4;15900;15699,050
20200327;5;16200;15851,200
20200327;6;16550;15838,825
20200327;7;19200;17507,838
20200327;8;20500;19049,238
20200327;9;20850;19877,600
20200327;10;20750;19973,050
20200327;11;20800;19844,175
20200327;12;20850;19934,300
20200327;13;20900;19799,125
20200327;14;21000;19822,988
20200327;15;20500;19376,850
20200327;16;20150;19336,975
20200327;17;20050;19353,113
20200327;18;20550;19443,088
20200327;19;22100;20432,300
20200327;20;21950;21106,475
20200327;21;21050;20426,175
20200327;22;19600;19090,525
20200327;23;18550;17760,400
20200327;24;17300;16797,450
20200328;1;15893;15999,525
20200328;2;15198;15429,350
20200328;3;15078;15066,913
20200328;4;15057;14941,750
20200328;5;15005;14914,313
20200328;6;14777;14430,625
20200328;7;15133;15008,688
20200328;8;16216;15845,175
20200328;9;16929;16604,938
20200328;10;17551;17147,325
20200328;11;17510;17244,300
20200328;12;17424;17210,650
20200328;13;17556;17019,063
20200328;14;17252;16969,350
20200328;15;16717;16633,338
20200328;16;16406;16466,413
20200328;17;16369;16615,488
20200328;18;16811;16941,013
20200328;19;18826;18320,988
20200328;20;19136;18904,688
20200328;21;18491;18223,763
20200328;22;17348;17156,625
20200328;23;16207;16160,750
20200328;24;15321;15179,750
20200329;1;14400;14325,088
20200329;1;13900;13816,750
20200329;2;13600;13521,463
20200329;3;13700;13538,375
20200329;4;13400;13509,425
20200329;5;13900;13276,025
20200329;6;14600;13563,425
20200329;7;15200;14184,088
20200329;8;15800;14917,413
20200329;9;16100;15543,813
20200329;10;16100;15789,313
20200329;11;16000;16044,225
20200329;12;16200;16167,513
20200329;13;15900;16124,163
20200329;14;15700;15811,988
20200329;15;15500;15740,750
20200329;16;15600;15952,525
20200329;17;16500;16441,413
20200329;18;18500;17518,938
20200329;19;18200;17809,188
20200329;20;17200;17191,413
20200329;21;16700;16701,050
20200329;22;15600;15795,713
20200330;1;14900;15005,975
20200330;2;14400;14510,163
20200330;3;14200;14147,025
20200330;4;14300;14160,363
20200330;5;14900;14413,013
20200330;6;16400;15192,700
20200330;7;19200;17042,938
20200330;8;20700;19008,025
20200330;9;21200;20157,250
20200330;10;21250;20401,563
20200330;11;21250;20251,438
20200330;12;21250;20542,688
20200330;13;21350;20626,975
20200330;14;21450;20566,538
20200330;15;20850;20233,088
20200330;16;20550;19913,925
20200330;17;20300;19615,363
20200330;18;20250;19551,250
20200330;19;20650;19589,225
20200330;20;22300;20786,075
20200330;21;22050;21185,838
20200330;22;20400;19970,225
20200330;23;19100;18638,363
20200330;24;17700;17564,250
20200331;1;16800;16539,038
20200331;2;16200;16053,688
20200331;3;15900;15795,225
20200331;4;15900;15715,125
20200331;5;16200;15898,450
20200331;6;16800;16309,800
20200331;7;19100;17690,038
20200331;8;20500;19489,913
20200331;9;21200;20429,675
20200331;10;21200;20652,563
20200331;11;21100;20612,200
20200331;12;21200;20945,075
20200331;13;21300;20938,175
20200331;14;21400;20982,100
20200331;15;20800;20525,425
20200331;16;20500;20110,925
20200331;17;20200;19756,800
20200331;18;20000;19654,113
20200331;19;20500;19816,475
20200331;20;22400;20910,125
20200331;21;22300;21290,875
20200331;22;20800;19962,550
20200331;23;19300;18647,113
20200331;24;18000;17512,413
20200401;1;16900;16613,113
20200401;2;16400;15960,225
20200401;3;15800;15747,813
20200401;4;15800;15630,850
20200401;5;16000;15743,775
20200401;6;16600;16278,738
20200401;7;19100;17561,225
20200401;8;20400;19208,150
20200401;9;20700;20070,838
20200401;10;20800;20198,363
20200401;11;20900;20079,650
20200401;12;21000;20220,213
20200401;13;20900;20094,025
20200401;14;21000;20012,538
20200401;15;20600;19579,938
20200401;16;20300;19351,075
20200401;17;20200;19045,700
20200401;18;20100;19185,500
20200401;19;20400;19423,325
20200401;20;22100;20464,888
20200401;21;21900;20936,475
20200401;22;20500;19849,625
20200401;23;19100;18626,638
20200401;24;17700;17504,313
20200402;1;16600;16476,750
20200402;2;16100;15892,663
20200402;3;15700;15488,100
20200402;4;15750;15335,425
20200402;5;16100;15568,638
20200402;6;16500;16096,875
20200402;7;18700;17421,500
20200402;8;20150;18990,188
20200402;9;20700;19932,475
20200402;10;20700;20400,575
20200402;11;20750;20340,925
20200402;12;20850;20413,463
20200402;13;21000;20198,100
20200402;14;21050;20052,025
20200402;15;20500;19663,588
20200402;16;20200;19351,775
20200402;17;19950;19109,638
20200402;18;19700;19043,600
20200402;19;20300;19317,813
20200402;20;21850;20352,988
20200402;21;21650;20863,163
20200402;22;20300;19653,650
20200402;23;18800;18503,650
20200402;24;17400;17384,038
20200403;1;16500;16444,475
20200403;2;16000;15834,250
20200403;3;15600;15432,375
20200403;4;15700;15391,800
20200403;5;16000;15560,600
20200403;6;16400;15906,775
20200403;7;18700;17355,200
20200403;8;20200;18872,800
20200403;9;20700;19804,488
20200403;10;20700;19980,163
20200403;11;20700;19869,138
20200403;12;20700;20107,850
20200403;13;20800;20167,813
20200403;14;20900;19928,200
20200403;15;20400;19451,875
20200403;16;20200;19236,375
20200403;17;19900;19080,888
20200403;18;19900;18979,475
20200403;19;20300;19072,488
20200403;20;21900;20059,150
20200403;21;21600;20457,225
20200403;22;20400;19118,750
20200403;23;18900;17984,088
20200403;24;17700;17023,900
20200404;1;15700;16059,950
20200404;2;15000;15409,175
20200404;3;14700;15012,825
20200404;4;14500;14866,013
20200404;5;14400;14883,300
20200404;6;13900;14797,263
20200404;7;15600;14878,088
20200404;8;16200;15590,788
20200404;9;16800;16433,763
20200404;10;17300;17014,300
20200404;11;17300;17248,588
20200404;12;17200;17350,575
20200404;13;17000;17176,338
20200404;14;17000;17077,125
20200404;15;16600;16693,413
20200404;16;16400;16444,713
20200404;17;16600;16377,900
20200404;18;17100;16491,063
20200404;19;17700;16833,275
20200404;20;18900;17880,563
20200404;21;19100;18625,663
20200404;22;18200;17646,938
20200404;23;16900;16713,513
20200404;24;15700;15576,025
20200405;1;14800;14642,963
20200405;2;14200;14003,175
20200405;3;13900;13649,325
20200405;4;13700;13471,125
20200405;5;13700;13444,950
20200405;6;13500;13459,900
20200405;7;13500;13308,313
20200405;8;13900;13703,050
20200405;9;14800;14227,400
20200405;10;15500;14828,488
20200405;11;15700;15099,175
20200405;12;16000;15181,800
20200405;13;16100;15225,800
20200405;14;16200;15030,450
20200405;15;16200;14827,925
20200405;16;15800;14599,675
20200405;17;15800;14624,500
20200405;18;16100;14942,225
20200405;19;16500;15600,538
20200405;20;18100;16619,163
20200405;21;18200;17411,963
20200405;22;17600;16677,563
20200405;23;16700;16073,000
20200405;24;15700;15265,263
20200406;1;15000;14438,013
20200406;2;14600;14011,250
20200406;3;14300;13805,513
20200406;4;14300;13714,675
20200406;5;14800;13983,338
20200406;6;16000;14609,750
20200406;7;17900;16352,188
20200406;8;19400;18268,288
20200406;9;19900;19136,825
20200406;10;19900;19175,675
20200406;11;19800;18926,013
20200406;12;19900;18913,338
20200406;13;20000;18691,363
20200406;14;20100;18590,638
20200406;15;19800;18136,038
20200406;16;19500;18065,763
20200406;17;19100;18075,613
20200406;18;19000;18063,275
20200406;19;19200;18389,725
20200406;20;21100;19429,763
20200406;21;20800;20123,725
20200406;22;19800;18922,700
20200406;23;18400;17692,150
20200406;24;17300;16546,275
20200407;1;16400;15467,975
20200407;2;15800;15047,413
20200407;3;15500;14738,475
20200407;4;15400;14618,488
20200407;5;15800;14847,913
20200407;6;16400;15161,875
20200407;7;18100;16569,463
20200407;8;19400;18274,150
20200407;9;20100;19061,913
20200407;10;20100;19130,588
20200407;11;19900;18816,775
20200407;12;20100;18853,900
20200407;13;20100;18632,975
20200407;14;20100;18492,638
20200407;15;19600;18110,788
20200407;16;19300;18062,325
20200407;17;19100;17956,100
20200407;18;18900;17995,938
20200407;19;19100;18328,475
20200407;20;21100;19337,488
20200407;21;21000;20047,750
20200407;22;19900;18774,175
20200407;23;18600;17546,813
20200407;24;17100;16476,275
20200408;1;15650;15418,000
20200408;2;14900;14972,650
20200408;3;14700;14558,525
20200408;4;14700;14593,175
20200408;5;15150;14702,075
20200408;6;15850;14990,038
20200408;7;17850;16408,700
20200408;8;19350;18083,163
20200408;9;19600;18943,650
20200408;10;19500;19082,438
20200408;11;19350;18904,963
20200408;12;19350;18899,588
20200408;13;19150;18753,763
20200408;14;19150;18633,375
20200408;15;18750;18154,038
20200408;16;18500;18075,713
20200408;17;18300;18028,000
20200408;18;18200;18115,375
20200408;19;18850;18382,213
20200408;20;20550;19296,888
20200408;21;20350;20126,975
20200408;22;19150;18771,575
20200408;23;17800;17461,225
20200408;24;16600;16372,763
20200409;1;15450;15425,250
20200409;2;14850;14877,738
20200409;3;14550;14474,488
20200409;4;14650;14449,263
20200409;5;15000;14499,125
20200409;6;15600;14772,538
20200409;7;17900;15916,163
20200409;8;19100;17463,875
20200409;9;19550;18353,025
20200409;10;19450;18518,463
20200409;11;19250;18513,188
20200409;12;19250;18674,838
20200409;13;19100;18489,238
20200409;14;19100;18276,113
20200409;15;18700;17959,950
20200409;16;18400;17877,725
20200409;17;18200;17828,175
20200409;18;18000;17967,475
20200409;19;18600;18021,825
20200409;20;20400;18777,213
20200409;21;20200;19600,088
20200409;22;19000;18519,875
20200409;23;17850;17324,288
20200409;24;16650;16209,613
20200410;1;14900;15095,925
20200410;2;14300;14516,713
20200410;3;13900;14118,513
20200410;4;13900;14047,700
20200410;5;14200;14141,300
20200410;6;14400;14254,450
20200410;7;16800;15187,525
20200410;8;18100;16676,275
20200410;9;18800;17571,888
20200410;10;18750;18466,200
20200410;11;18700;19014,675
20200410;12;18700;19254,800
20200410;13;18500;19027,625
20200410;14;18600;18928,450
20200410;15;17950;18454,100
20200410;16;17850;18056,363
20200410;17;17500;17859,350
20200410;18;17250;17666,038
20200410;19;17400;17627,838
20200410;20;19150;18379,750
20200410;21;19300;19277,200
20200410;22;18250;18095,788
20200410;23;16950;16823,038
20200410;24;15600;15632,363
20200411;1;14250;14516,675
20200411;2;13550;13812,838
20200411;3;13150;13442,225
20200411;4;13000;13203,363
20200411;5;12900;13187,038
20200411;6;12300;13040,100
20200411;7;13000;13154,325
20200411;8;13850;14164,913
20200411;9;14850;15411,438
