Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20190811;9;15450;14750,538
20190811;10;16100;15576,050
20190811;11;16400;15927,500
20190811;12;16500;16058,550
20190811;13;16500;16109,388
20190811;14;16500;16034,700
20190811;15;16100;15832,388
20190811;16;15700;15615,188
20190811;17;15700;15540,875
20190811;18;15700;15687,913
20190811;19;16100;16012,488
20190811;20;16400;16440,188
20190811;21;17300;17207,913
20190811;22;17200;17478,888
20190811;23;16400;16527,763
20190811;24;15500;15382,775
20190812;1;14300;14479,200
20190812;2;13800;14103,125
20190812;3;13600;13829,463
20190812;4;13600;13899,238
20190812;5;13800;14113,563
20190812;6;14900;14384,988
20190812;7;18100;16736,725
20190812;8;20000;19155,338
20190812;9;21000;20609,938
20190812;10;21100;21306,263
20190812;11;21500;21580,900
20190812;12;21700;21965,163
20190812;13;22000;22209,200
20190812;14;22000;22242,125
20190812;15;21600;21901,700
20190812;16;21300;21675,800
20190812;17;20900;21310,500
20190812;18;20600;20860,725
20190812;19;20600;20659,288
20190812;20;21000;20928,925
20190812;21;21300;21347,913
20190812;22;20800;20509,775
20190812;23;19000;18732,475
20190812;24;17500;17280,300
20190813;1;16400;16217,763
20190813;2;15800;15678,025
20190813;3;15500;15334,500
20190813;4;15500;15296,188
20190813;5;15300;15510,700
20190813;6;16100;15524,663
20190813;7;18800;17377,550
20190813;8;20300;19393,500
20190813;9;21100;20625,288
20190813;10;21300;21118,388
20190813;11;21600;21039,013
20190813;12;21750;21285,538
20190813;13;22000;21365,000
20190813;14;22000;21382,625
20190813;15;21700;21070,038
20190813;16;21400;20981,113
20190813;17;21000;20658,863
20190813;18;20600;20328,163
20190813;19;20400;20096,250
20190813;20;20400;20240,088
20190813;21;20900;20787,463
20190813;22;20300;20234,550
20190813;23;19000;18632,725
20190813;24;17500;17209,975
20190814;1;16300;16086,513
20190814;2;15550;15468,625
20190814;3;15150;15089,013
20190814;4;15150;15170,288
20190814;5;15200;15301,513
20190814;6;15750;15368,888
20190814;7;18500;17360,488
20190814;8;20100;19305,875
20190814;9;20900;20571,863
20190814;10;21200;21042,563
20190814;11;21500;21101,638
20190814;12;21600;21328,175
20190814;13;21750;21353,063
20190814;14;21800;21181,775
20190814;15;21400;20552,088
20190814;16;21100;20273,588
20190814;17;20800;20079,213
20190814;18;20500;19652,938
20190814;19;20200;19489,963
20190814;20;20450;19628,500
20190814;21;20950;20118,975
20190814;22;20200;19528,163
20190814;23;18650;17898,013
20190814;24;17150;16576,500
20190815;1;15600;15349,563
20190815;2;14800;14606,475
20190815;3;14300;14261,775
20190815;4;14000;14066,300
20190815;5;13800;13972,025
20190815;6;12900;13084,050
20190815;7;13300;12892,063
20190815;8;14200;13532,375
20190815;9;15100;14471,088
20190815;10;15650;15215,625
20190815;11;15950;15619,113
20190815;12;16050;15801,088
20190815;13;16050;15836,750
20190815;14;16050;15738,175
20190815;15;15600;15420,975
20190815;16;15200;15162,150
20190815;17;15050;15051,525
20190815;18;15150;15030,925
20190815;19;15300;15248,250
20190815;20;15800;15552,938
20190815;21;17050;16397,063
20190815;22;16850;16316,325
20190815;23;15900;15472,588
20190815;24;14800;14544,538
20190816;1;13800;13761,963
20190816;2;13400;13297,663
20190816;3;13150;13090,700
20190816;4;13150;13058,263
20190816;5;13250;13191,338
20190816;6;14050;13245,638
20190816;7;16300;14980,638
20190816;8;17800;16625,238
20190816;9;19000;17770,438
20190816;10;19400;18556,550
20190816;11;19900;18722,100
20190816;12;20100;18975,113
20190816;13;20200;18931,863
20190816;14;20200;19064,000
20190816;15;19650;18848,925
20190816;16;19350;18725,438
20190816;17;19050;18470,613
20190816;18;18750;18202,938
20190816;19;18600;18058,888
20190816;20;18900;18244,225
20190816;21;19700;18955,613
20190816;22;19000;18350,388
20190816;23;17300;17017,425
20190816;24;15800;15783,213
20190817;1;14200;14668,313
20190817;2;13650;14097,063
20190817;3;13400;13648,563
20190817;4;13300;13658,425
20190817;5;13300;13699,025
20190817;6;12950;13348,013
20190817;7;15300;14143,350
20190817;8;16600;15357,263
20190817;9;17800;16698,550
20190817;10;18400;17663,913
20190817;11;18800;17962,875
20190817;12;18900;18053,975
20190817;13;18700;18027,325
20190817;14;18500;17856,188
20190817;15;17800;17352,900
20190817;16;17500;17101,150
20190817;17;17150;16879,313
20190817;18;16950;16740,038
20190817;19;16850;16707,263
20190817;20;17250;16947,363
20190817;21;18200;17700,863
20190817;22;17700;17204,188
20190817;23;16500;16082,600
20190817;24;15200;14982,088
20190818;1;13650;14018,100
20190818;2;13350;13440,388
20190818;3;12950;13107,025
20190818;4;12900;12879,775
20190818;5;12900;12826,650
20190818;6;12200;12364,275
20190818;7;13200;12521,363
20190818;8;14100;13388,313
20190818;9;15000;14244,888
20190818;10;15700;15084,225
20190818;11;16000;15506,650
20190818;12;16000;15711,088
20190818;13;16000;15815,325
20190818;14;16000;15727,113
20190818;15;15800;15523,463
20190818;16;15600;15314,163
20190818;17;15600;15318,713
20190818;18;15800;15389,075
20190818;19;16300;15599,550
20190818;20;16700;15980,938
20190818;21;17700;16984,775
20190818;22;17500;16842,525
20190818;23;16500;15968,688
20190818;24;15300;14899,513
20190819;1;13600;14298,050
20190819;2;13100;13837,950
20190819;3;12800;13602,138
20190819;4;12700;13594,000
20190819;5;13000;13936,813
20190819;6;14200;14274,063
20190819;7;18000;16818,025
20190819;8;20200;19276,188
20190819;9;21200;20877,038
20190819;10;21500;21489,438
20190819;11;21900;21631,588
20190819;12;22000;22006,813
20190819;13;22300;22287,325
20190819;14;22400;22277,225
20190819;15;21900;21894,438
20190819;16;21700;21707,263
20190819;17;21300;21354,600
20190819;18;21000;20980,813
20190819;19;20850;20896,200
20190819;20;21200;21128,500
20190819;21;21900;21881,650
20190819;22;20500;20714,025
20190819;23;19000;18890,550
20190819;24;17300;17513,225
20190820;1;16500;16520,513
20190820;2;16000;16031,500
20190820;3;15700;15640,425
20190820;4;15800;15628,275
20190820;5;15900;15872,238
20190820;6;16500;15938,425
20190820;7;19400;17948,638
20190820;8;21000;20028,150
20190820;9;21800;21254,250
20190820;10;22000;21785,263
20190820;11;22300;21721,450
20190820;12;22400;22157,163
20190820;13;22600;22302,813
20190820;14;22600;22279,663
20190820;15;22200;21994,900
20190820;16;22000;21879,950
20190820;17;21600;21580,513
20190820;18;21300;21174,675
20190820;19;21000;20971,350
20190820;20;21500;21281,488
20190820;21;22300;21948,988
20190820;22;21100;20756,925
20190820;23;19400;19115,213
20190820;24;18000;17829,375
20190821;1;16100;16827,313
20190821;2;15500;16142,775
20190821;3;15100;15918,125
20190821;4;15100;15965,738
20190821;5;15300;16182,675
20190821;6;15800;16327,700
20190821;7;19200;18254,650
20190821;8;20800;20137,288
20190821;9;21500;21294,888
20190821;10;21800;21767,763
20190821;11;22000;21788,450
20190821;12;22200;21964,075
20190821;13;22300;22092,413
20190821;14;22300;22048,025
20190821;15;22000;21551,050
20190821;16;21700;21431,313
20190821;17;21400;21072,525
20190821;18;21000;20783,338
20190821;19;21000;20592,700
20190821;20;21500;20902,688
20190821;21;22200;21657,813
20190821;22;21100;20564,450
20190821;23;19300;18852,625
20190821;24;17900;17506,538
20190822;1;16400;16529,688
20190822;2;15800;15931,825
20190822;3;15400;15602,075
20190822;4;15500;15565,438
20190822;5;15700;15667,613
20190822;6;16100;15774,225
20190822;7;19300;17763,950
20190822;8;20900;19713,188
20190822;9;21800;20811,763
20190822;10;22000;21415,913
20190822;11;22200;21386,700
20190822;12;22400;21640,850
20190822;13;22500;21753,050
20190822;14;22600;21764,813
20190822;15;22200;21489,075
20190822;16;21900;21275,850
20190822;17;21500;21068,975
20190822;18;21200;20810,138
20190822;19;20900;20610,975
20190822;20;21600;20848,413
20190822;21;22300;21687,475
20190822;22;21000;20529,038
20190822;23;19200;18820,938
20190822;24;17800;17460,800
20190823;1;16100;16344,250
20190823;2;15500;15677,650
20190823;3;15300;15445,013
20190823;4;15200;15379,088
20190823;5;15400;15545,213
20190823;6;15700;15754,850
20190823;7;19300;17618,475
20190823;8;20900;19675,263
20190823;9;21700;20784,488
20190823;10;21900;21236,825
20190823;11;22000;21372,638
20190823;12;22200;21704,138
20190823;13;22300;21801,613
20190823;14;22400;21787,138
20190823;15;22100;21408,225
20190823;16;21800;21320,613
20190823;17;21500;21096,063
20190823;18;21200;20834,325
20190823;19;21000;20636,725
20190823;20;21600;20774,038
20190823;21;22100;21554,013
20190823;22;20900;20384,200
20190823;23;19100;18794,713
20190823;24;17800;17435,738
20190824;1;16023;16346,663
20190824;2;15709;15746,975
20190824;3;15361;15269,613
20190824;4;15258;15144,563
20190824;5;15148;15130,763
20190824;6;14880;14770,550
20190824;7;15627;15489,950
20190824;8;17006;16976,625
20190824;9;18153;18252,850
20190824;10;19246;19169,688
20190824;11;19605;19358,488
20190824;12;19640;19484,538
20190824;13;19573;19294,238
20190824;14;18986;18993,263
20190824;15;18278;18380,525
20190824;16;18085;18156,613
20190824;17;17827;18020,638
20190824;18;17559;17898,675
20190824;19;17577;17865,513
20190824;20;17816;18043,288
20190824;21;18371;18852,850
20190824;22;17781;18126,025
20190824;23;16559;16679,013
20190824;24;15489;15551,050
20190825;1;14600;14464,713
20190825;2;14000;13877,325
20190825;3;13700;13527,163
20190825;4;13600;13360,388
20190825;5;13500;13248,650
20190825;6;13000;12953,725
20190825;7;13900;13161,725
20190825;8;14900;14098,325
20190825;9;16000;15080,688
20190825;10;16800;16046,313
20190825;11;17300;16557,800
20190825;12;17300;16608,013
20190825;13;17400;16700,863
20190825;14;17500;16721,925
20190825;15;17200;16488,238
20190825;16;16900;16383,875
20190825;17;16700;16373,888
20190825;18;16700;16549,513
20190825;19;16900;16646,663
20190825;20;17800;17086,200
20190825;21;18400;18078,038
20190825;22;17800;17417,600
20190825;23;16900;16436,738
20190825;24;15800;15330,138
20190826;1;14700;14552,388
20190826;2;14100;14138,488
20190826;3;13900;13914,038
20190826;4;13900;13885,338
20190826;5;14200;14203,450
20190826;6;15400;14783,938
20190826;7;18600;17180,250
20190826;8;20500;19649,100
20190826;9;21600;21043,125
20190826;10;22000;21735,950
20190826;11;22300;21798,063
20190826;12;22600;22362,188
20190826;13;22800;22560,525
20190826;14;22800;22685,338
20190826;15;22400;22458,600
20190826;16;22200;22399,588
20190826;17;21800;22084,938
20190826;18;21400;21782,763
20190826;19;21200;21452,750
20190826;20;22100;21749,088
20190826;21;22500;22558,063
20190826;22;21200;21152,263
20190826;23;19200;19237,513
20190826;24;17700;17752,163
20190827;1;16300;16733,425
20190827;2;15700;16186,850
20190827;3;15500;15863,388
20190827;4;15400;15822,388
20190827;5;15600;16062,750
20190827;6;16400;16358,088
20190827;7;19600;18281,475
20190827;8;21300;20471,188
20190827;9;22000;21681,313
20190827;10;22300;22242,325
20190827;11;22800;22394,563
20190827;12;23000;22828,975
20190827;13;23100;23098,263
20190827;14;23200;23125,250
20190827;15;22800;22755,388
20190827;16;22500;22682,025
20190827;17;22000;22361,775
20190827;18;21700;22013,275
20190827;19;21400;21698,663
20190827;20;22400;21995,913
20190827;21;22800;22819,550
20190827;22;21500;21357,188
20190827;23;19600;19684,375
20190827;24;18200;18241,438
20190828;1;16900;17200,038
20190828;2;16300;16650,413
20190828;3;16000;16289,225
20190828;4;16100;16192,050
20190828;5;16400;16369,013
20190828;6;16700;16581,025
20190828;7;19800;18464,863
20190828;8;21400;20563,975
20190828;9;22300;21817,250
20190828;10;22600;22484,513
20190828;11;23100;22684,438
20190828;12;23300;23165,188
20190828;13;23400;23328,813
20190828;14;23500;23355,275
20190828;15;22900;23031,838
20190828;16;22600;22912,738
20190828;17;22400;22650,413
20190828;18;22100;22193,888
20190828;19;21700;21959,675
20190828;20;22800;22284,950
20190828;21;23200;22977,038
20190828;22;21800;21452,250
20190828;23;19800;19662,063
20190828;24;18500;18245,013
20190829;1;16400;17192,263
20190829;2;15800;16568,638
20190829;3;15500;16295,075
20190829;4;15600;16341,313
20190829;5;15900;16477,938
20190829;6;16200;16766,050
20190829;7;19800;18652,825
20190829;8;21400;20732,688
20190829;9;22300;22041,363
20190829;10;22600;22668,275
20190829;11;23100;22906,875
20190829;12;23300;23419,325
20190829;13;23400;23624,425
20190829;14;23500;23590,750
20190829;15;23100;23254,163
20190829;16;22800;23083,925
20190829;17;22400;22710,713
20190829;18;22100;22328,363
20190829;19;21700;21879,363
20190829;20;22700;22243,500
20190829;21;23100;22921,250
20190829;22;21800;21446,763
20190829;23;19800;19767,788
20190829;24;18500;18349,213
20190830;1;16600;17206,775
20190830;2;16000;16600,575
20190830;3;15700;16224,975
20190830;4;15800;16245,863
20190830;5;16100;16450,250
20190830;6;16400;16709,300
20190830;7;19800;18743,638
20190830;8;21400;20753,188
20190830;9;22400;21987,650
20190830;10;22700;22618,738
20190830;11;23100;22780,713
20190830;12;23300;23129,663
20190830;13;23400;23299,063
20190830;14;23400;23327,438
20190830;15;23000;23014,513
20190830;16;22700;22751,125
20190830;17;22300;22358,288
20190830;18;22000;22012,638
20190830;19;21600;21759,388
20190830;20;22700;22018,975
20190830;21;23100;22578,100
20190830;22;21800;21099,313
20190830;23;19800;19489,963
20190830;24;18500;18163,650
20190831;1;16600;17027,488
20190831;2;16100;16292,975
20190831;3;15600;15868,188
20190831;4;15500;15724,850
20190831;5;15500;15667,663
20190831;6;15300;15407,563
20190831;7;17100;15849,525
20190831;8;18400;17248,975
20190831;9;19400;18646,488
20190831;10;20000;19635,763
20190831;11;20400;19966,575
20190831;12;20400;20150,875
20190831;13;20400;20102,475
20190831;14;20200;19775,325
20190831;15;19700;19140,863
20190831;16;19300;18979,050
20190831;17;19100;18759,763
20190831;18;18800;18596,413
20190831;19;18900;18471,450
20190831;20;20000;18795,225
20190831;21;20000;19543,375
20190831;22;18900;18595,500
20190831;23;17600;17284,163
20190831;24;16400;16202,275
20190901;1;15300;15113,763
20190901;2;14600;14491,500
20190901;3;14300;14144,225
20190901;4;14100;13841,338
20190901;5;14000;13696,413
20190901;6;13900;13472,475
20190901;7;14100;13500,575
20190901;8;15100;14265,163
20190901;9;16300;15188,663
20190901;10;17200;15963,775
20190901;11;17600;16500,625
20190901;12;17700;16751,075
20190901;13;17800;16840,438
20190901;14;17900;16835,725
20190901;15;17400;16622,763
20190901;16;17200;16528,775
20190901;17;17000;16516,575
20190901;18;17100;16568,563
20190901;19;17600;16746,125
20190901;20;19200;17615,875
20190901;21;19100;18625,800
20190901;22;18000;17648,913
20190901;23;17000;16728,563
20190901;24;15900;15565,988
20190902;1;14700;14661,388
20190902;2;14400;14380,813
20190902;3;14200;14219,150
20190902;4;14100;14331,175
20190902;5;14600;14690,575
20190902;6;15500;15272,675
20190902;7;19100;17730,825
20190902;8;20800;20271,988
20190902;9;21700;21300,438
20190902;10;21800;21490,400
20190902;11;22200;21538,013
20190902;12;22500;22045,625
20190902;13;22700;22153,875
20190902;14;22700;22117,175
20190902;15;22500;21763,600
20190902;16;22300;21581,200
20190902;17;22000;21322,213
20190902;18;21700;21084,338
20190902;19;21500;20926,525
20190902;20;23100;21506,888
20190902;21;22900;21922,913
20190902;22;21500;20293,450
20190902;23;19600;18442,350
20190902;24;18100;17185,413
20190903;1;16500;16318,975
20190903;2;16000;15798,850
20190903;3;15600;15552,275
20190903;4;15700;15525,625
20190903;5;16100;15714,888
20190903;6;16600;16196,125
20190903;7;19900;18364,650
20190903;8;21100;20383,575
20190903;9;21900;21249,488
20190903;10;22000;21507,150
20190903;11;22200;21270,063
20190903;12;22300;21531,363
20190903;13;22400;21599,988
20190903;14;22500;21594,963
20190903;15;22000;21243,938
20190903;16;21900;21083,475
20190903;17;21600;20965,813
20190903;18;21400;20603,425
20190903;19;21500;20520,425
20190903;20;23000;21369,713
20190903;21;22700;21983,825
20190903;22;21100;20270,350
20190903;23;19300;18516,675
20190903;24;17800;17269,000
20190904;1;16300;16325,300
20190904;2;15800;15849,088
20190904;3;15400;15522,913
20190904;4;15400;15564,938
20190904;5;15800;15682,288
20190904;6;16500;16101,213
20190904;7;19800;18152,250
20190904;8;21100;20136,000
20190904;9;21800;20962,300
20190904;10;22000;21266,963
20190904;11;22200;21136,500
20190904;12;22300;21411,350
20190904;13;22450;21530,675
20190904;14;22500;21535,575
20190904;15;22000;21230,813
20190904;16;21900;21216,938
20190904;17;21600;20986,488
20190904;18;21400;20720,375
20190904;19;21600;20640,613
20190904;20;22900;21480,338
20190904;21;22600;22014,713
20190904;22;21000;20218,438
20190904;23;19200;18650,638
20190904;24;17800;17275,388
20190905;1;16400;16291,788
20190905;2;15850;15817,688
20190905;3;15600;15534,088
20190905;4;15600;15549,750
20190905;5;15850;15702,588
20190905;6;16300;16126,225
20190905;7;19700;18185,350
20190905;8;20900;20187,888
20190905;9;21600;21000,788
20190905;10;21800;21172,938
20190905;11;21900;21040,350
20190905;12;22100;21435,425
20190905;13;22100;21530,200
20190905;14;22200;21425,988
20190905;15;21800;21103,088
20190905;16;21500;21015,438
20190905;17;21300;20827,788
20190905;18;21100;20578,738
20190905;19;21200;20485,988
20190905;20;22550;21473,000
20190905;21;22350;21982,375
20190905;22;20700;20187,400
20190905;23;18900;18350,963
20190905;24;17400;17108,713
20190906;1;16400;16190,775
20190906;2;15800;15715,688
20190906;3;15600;15444,313
20190906;4;15600;15486,975
20190906;5;15900;15715,250
20190906;6;16400;16163,375
20190906;7;19500;18212,950
20190906;8;20750;20120,563
20190906;9;21350;20801,200
20190906;10;21500;21016,663
20190906;11;21500;20873,500
20190906;12;21550;21120,325
20190906;13;21700;21151,638
20190906;14;21700;21031,225
20190906;15;21400;20685,425
20190906;16;21250;20701,813
20190906;17;21050;20529,725
20190906;18;20800;20324,875
20190906;19;20900;20228,138
20190906;20;22150;21225,463
20190906;21;22100;21629,275
20190906;22;20400;19894,625
20190906;23;18800;18309,438
20190906;24;17400;16943,163
20190907;1;16100;15980,475
20190907;2;15500;15378,713
20190907;3;15100;15038,238
20190907;4;15050;14933,038
20190907;5;15100;14949,013
20190907;6;15000;14902,113
20190907;7;16200;15299,163
20190907;8;18000;16554,113
20190907;9;19000;17871,000
20190907;10;19550;18646,738
20190907;11;19850;18904,038
20190907;12;19900;19086,213
20190907;13;19650;18901,125
20190907;14;19400;18688,000
20190907;15;18800;18152,725
20190907;16;18400;17934,463
20190907;17;18200;17762,313
20190907;18;18000;17647,138
20190907;19;18350;17768,900
20190907;20;19800;18422,588
20190907;21;19600;18669,175
20190907;22;18300;17476,688
20190907;23;17100;16223,363
20190907;24;15800;15181,075
20190908;1;14200;14218,088
20190908;2;13600;13714,888
20190908;3;13300;13390,850
20190908;4;13100;13230,188
20190908;5;13100;13247,400
20190908;6;13100;13097,350
20190908;7;13300;12985,338
20190908;8;14300;13620,125
20190908;9;15850;14666,263
20190908;10;16550;15533,000
20190908;11;16850;15966,638
20190908;12;16950;16166,238
20190908;13;17050;16186,788
20190908;14;16950;16187,963
20190908;15;16600;15784,150
20190908;16;16500;15453,775
20190908;17;16200;15264,338
20190908;18;16400;15415,450
20190908;19;17400;15844,613
20190908;20;18700;17001,438
20190908;21;18400;17424,638
20190908;22;17300;16470,675
20190908;23;16400;15575,225
20190908;24;15300;14614,213
20190909;1;14100;13975,975
20190909;2;13750;13690,275
20190909;3;13750;13551,850
20190909;4;13850;13514,475
20190909;5;14350;13917,675
20190909;6;15700;14739,888
20190909;7;18950;17416,738
20190909;8;20750;19715,400
20190909;9;21550;20884,225
20190909;10;21800;21247,338
20190909;11;21900;21132,300
20190909;12;22050;21576,513
20190909;13;22200;21670,050
20190909;14;22200;21567,775
20190909;15;21800;21225,388
20190909;16;21600;21255,338
20190909;17;21250;21020,375
20190909;18;21150;20776,488
20190909;19;21550;20756,338
20190909;20;22850;21928,163
20190909;21;22550;21997,475
20190909;22;20700;20145,788
20190909;23;19000;18546,013
20190909;24;17600;17143,038
20190910;1;16000;16066,150
20190910;2;15600;15672,200
20190910;3;15400;15420,738
20190910;4;15350;15394,925
20190910;5;15750;15711,338
20190910;6;16400;16312,013
20190910;7;19650;18301,163
20190910;8;20900;20115,938
20190910;9;21600;20978,725
20190910;10;21700;21239,063
20190910;11;21800;21083,500
20190910;12;21850;21405,013
20190910;13;22000;21364,563
20190910;14;21900;21106,813
20190910;15;21500;20760,613
20190910;16;21300;20658,600
20190910;17;21100;20585,950
20190910;18;20850;20318,500
20190910;19;21400;20326,700
20190910;20;22700;21647,913
20190910;21;22500;21908,338
20190910;22;20750;20174,563
20190910;23;18950;18436,175
20190910;24;17500;17146,475
20190911;1;16200;16219,750
20190911;2;15600;15704,025
20190911;3;15400;15317,663
20190911;4;15300;15351,250
20190911;5;15700;15675,950
20190911;6;16400;16218,313
20190911;7;19550;18254,988
20190911;8;20950;20247,063
20190911;9;21750;21153,213
20190911;10;21850;21213,775
20190911;11;21850;20967,463
20190911;12;21850;21154,525
20190911;13;22050;21241,825
20190911;14;22050;21193,488
20190911;15;21700;20877,875
20190911;16;21450;20905,725
20190911;17;21150;20756,550
20190911;18;20850;20563,900
20190911;19;21650;20500,938
20190911;20;22850;21958,075
20190911;21;22450;22124,013
20190911;22;20700;20321,800
20190911;23;19000;18550,113
20190911;24;17600;17252,038
20190912;1;16100;16202,175
20190912;2;15600;15713,388
20190912;3;15300;15366,288
20190912;4;15200;15389,363
20190912;5;15700;15605,913
20190912;6;16300;16215,738
20190912;7;19600;18181,513
20190912;8;21000;20162,313
20190912;9;21700;21047,563
20190912;10;21900;21165,725
20190912;11;22000;21057,738
20190912;12;22000;21326,500
20190912;13;22200;21347,113
20190912;14;22100;21388,213
20190912;15;21700;21065,925
20190912;16;21500;21191,575
20190912;17;21200;20862,863
20190912;18;21100;20726,788
20190912;19;21800;20799,038
20190912;20;22900;22125,988
20190912;21;22500;22177,938
20190912;22;20700;20471,725
20190912;23;19000;18727,713
20190912;24;17500;17460,300
20190913;1;16000;16494,088
20190913;2;15500;16001,250
20190913;3;15200;15659,438
20190913;4;15200;15688,525
20190913;5;15650;15993,163
20190913;6;16300;16568,813
20190913;7;19400;18560,600
20190913;8;20900;20444,663
20190913;9;21400;21227,413
20190913;10;21450;21492,400
20190913;11;21500;21355,313
20190913;12;21600;21670,000
20190913;13;21650;21785,575
20190913;14;21600;21827,113
20190913;15;21250;21436,725
20190913;16;21000;21314,488
20190913;17;20850;21018,550
20190913;18;20550;20810,388
20190913;19;21150;20709,850
20190913;20;22400;21755,650
20190913;21;22000;21694,575
20190913;22;20350;20041,213
20190913;23;18600;18545,300
20190913;24;17200;17305,550
20190914;1;16200;16337,188
20190914;2;15450;15727,038
20190914;3;15050;15336,275
20190914;4;15050;15090,125
20190914;5;15050;15125,650
20190914;6;15150;15175,988
20190914;7;16100;15535,913
20190914;8;17450;16868,188
20190914;9;18600;18104,125
20190914;10;19100;18749,063
20190914;11;19400;18783,625
20190914;12;19400;18858,200
20190914;13;19250;18728,225
20190914;14;19000;18294,713
20190914;15;18400;17682,563
20190914;16;18100;17406,263
20190914;17;17900;17204,088
20190914;18;17700;17141,963
20190914;19;18300;17376,975
20190914;20;19300;18696,875
20190914;21;19000;18686,450
20190914;22;17800;17555,263
20190914;23;16700;16290,275
20190914;24;15500;15346,475
20190915;1;14400;14282,538
20190915;2;13700;13781,413
20190915;3;13400;13387,950
20190915;4;13250;13375,913
20190915;5;13250;13378,588
20190915;6;13150;13380,588
20190915;7;13250;13156,300
20190915;8;14250;13830,325
20190915;9;15350;14711,013
20190915;10;15950;15337,550
20190915;11;16350;15668,063
20190915;12;16400;15799,825
20190915;13;16500;15852,700
20190915;14;16400;15747,938
20190915;15;16000;15552,250
20190915;16;15800;15406,400
20190915;17;15600;15327,038
20190915;18;15800;15557,313
20190915;19;16900;16061,613
20190915;20;18100;17546,125
20190915;21;17700;17684,850
20190915;22;16700;16656,175
20190915;23;15750;15810,238
20190915;24;14750;14864,938
20190916;1;13750;14289,675
20190916;2;13450;14015,463
20190916;3;13400;13788,938
20190916;4;13550;13724,488
20190916;5;14100;14219,338
20190916;6;15500;15203,775
20190916;7;19050;17735,675
20190916;8;20850;19783,488
20190916;9;21550;20790,913
20190916;10;21600;20908,150
20190916;11;21650;20742,775
20190916;12;21900;20940,525
20190916;13;21950;21104,100
20190916;14;22000;21038,575
20190916;15;21700;20777,288
20190916;16;21500;20755,113
20190916;17;21200;20509,088
20190916;18;20950;20455,250
20190916;19;21700;20729,200
20190916;20;22750;22145,538
20190916;21;22350;21826,788
20190916;22;20500;20088,475
20190916;23;18900;18258,688
20190916;24;17500;17087,075
20190917;1;16500;16210,463
20190917;2;16000;15847,350
20190917;3;15700;15508,475
20190917;4;15800;15587,638
20190917;5;16300;15777,988
20190917;6;17100;16428,888
20190917;7;19900;18693,413
20190917;8;21100;20524,825
20190917;9;21800;21200,038
20190917;10;21900;21316,250
20190917;11;21900;21139,325
20190917;12;22000;21455,538
20190917;13;22000;21501,588
20190917;14;22100;21421,988
20190917;15;21700;21065,538
20190917;16;21500;20909,288
20190917;17;21300;20732,425
20190917;18;21100;20728,250
20190917;19;21700;21012,300
20190917;20;22900;22531,863
20190917;21;22400;22105,588
20190917;22;20700;20353,563
20190917;23;19000;18683,075
20190917;24;17600;17311,950
20190918;1;16600;16334,075
20190918;2;16000;15823,525
20190918;3;15700;15430,063
20190918;4;15750;15549,863
20190918;5;16100;15875,438
20190918;6;17000;16622,025
20190918;7;19800;18618,725
20190918;8;21100;20493,388
20190918;9;21700;21535,250
20190918;10;21600;21640,013
20190918;11;21800;21274,038
20190918;12;21900;21520,963
20190918;13;22000;21454,275
20190918;14;22100;21313,275
20190918;15;21600;20852,988
20190918;16;21400;20770,250
20190918;17;21200;20631,775
20190918;18;21100;20579,338
20190918;19;22100;20886,088
20190918;20;22950;22417,513
20190918;21;22450;22198,825
20190918;22;20650;20601,663
20190918;23;19050;18939,463
20190918;24;17650;17514,538
20190919;1;16600;16472,925
20190919;2;16000;15989,425
20190919;3;15700;15620,113
20190919;4;15750;15606,950
20190919;5;16300;15875,338
20190919;6;17300;16628,250
20190919;7;20200;18847,188
20190919;8;21200;20855,575
20190919;9;21800;21671,750
20190919;10;21700;21757,225
20190919;11;21800;21627,550
20190919;12;21900;21814,600
20190919;13;22000;21727,438
20190919;14;22100;21669,650
20190919;15;21600;21204,125
20190919;16;21400;21190,888
20190919;17;21200;21025,388
20190919;18;21100;20897,063
20190919;19;22100;21285,763
20190919;20;23100;22668,800
20190919;21;22450;22394,500
20190919;22;20650;20681,763
20190919;23;19050;19043,875
20190919;24;17650;17644,763
20190920;1;16600;16647,238
20190920;2;16000;16099,688
20190920;3;15700;15841,363
20190920;4;15750;15848,088
20190920;5;16300;16171,075
20190920;6;17300;16876,488
20190920;7;20200;19060,313
20190920;8;21200;21075,513
20190920;9;21800;21951,313
20190920;10;21700;22036,875
20190920;11;21800;21737,138
20190920;12;21900;21869,763
20190920;13;22000;21847,850
20190920;14;22100;21706,538
20190920;15;21600;21314,063
20190920;16;21400;21287,700
20190920;17;21200;21046,425
20190920;18;21100;21073,613
20190920;19;22100;21368,438
20190920;20;22950;22710,200
20190920;21;22450;22235,150
20190920;22;20650;20461,850
20190920;23;19050;18822,350
20190920;24;17650;17623,863
20190921;1;16600;16618,475
20190921;2;16000;15939,900
20190921;3;15500;15580,000
20190921;4;15400;15545,313
20190921;5;15500;15503,350
20190921;6;15600;15751,763
20190921;7;16600;16283,850
20190921;8;18000;17557,313
20190921;9;18800;18790,238
20190921;10;19300;19441,363
20190921;11;19500;19609,175
20190921;12;19400;19610,363
20190921;13;19300;19401,900
20190921;14;19000;18946,238
20190921;15;18200;18265,200
20190921;16;17800;18057,025
20190921;17;17600;17868,313
20190921;18;17500;17871,925
20190921;19;18700;18302,863
20190921;20;19600;19670,563
